exercise_id,exercise_name,movement_pattern,aether_pattern,aether_node,contraindicated_populations,load_standard_band,load_band_primary,load_band_range,plyo_contacts,e_node,intensity_vmax,fv_zones,is_plyometric,is_sprint
EX_02210,Split Stance Single Arm Curl to Press,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02211,Split Stance Single Arm KB Press,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02212,Spring Ankle Position 1,Other,Foot-Ankle-Work,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02213,Spring Ankle Position 2,Other,Foot-Ankle-Work,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02214,Spring Ankle Position 3,Other,Foot-Ankle-Work,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02215,Sprint - Curve,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02216,Sprint 20 In 20 Out,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02217,Sprint 20 In 30 Out,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02218,Sprinting,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02219,Squat,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02220,Squat (1 rep per second),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02221,Squat (Heel Lift),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02222,Squat (Miniband),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02223,Squat (Vibration),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02224,Squat - 1 Arm Dumbbell,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02225,Squat - at 40',Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02226,Squat - at 70',Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02227,Squat - Cable Resistance (Vest - Vibration),Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02228,Squat - Dumbbell,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02229,Squat - Dumbbell (goblet),Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02230,Squat - Floss Band,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02231,Squat - Hand Support (TRX),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02232,Squat - Hatfield,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02233,Squat - Heel Lift (Hold),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02234,Squat - Heels Elevated,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02235,Squat – Landmine,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02236,Squat - Overhead Crossed Cable Assisted,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02237,Squat - Pulse,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02238,Squat - Safety Bar,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02239,Squat - w/ Support (Desk),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02240,Squat Double Leg Double Arm Overhead with Two DB,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02241,Squat Double Leg Double Arm Overhead with Two KB,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02242,Squat Double Leg Double Arm Up with DB,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02243,Squat Double Leg Single Arm Down with One DB,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02244,Squat Double Leg Single Arm Overhead with One KB,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02245,Squat Double Leg Single Arm Up with One DB,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02246,Squat Double Leg Single Arm Up with One KB,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02247,Squat Jump - Continuous,Squat,Squat-Bilateral,B,,,Band_1,0-2,1.0,E2,,"Zone_3,Zone_5",True,False
EX_02248,Squat Jump - Countermovement to Stabilize,Squat,Squat-Bilateral,B,,,Band_1,0-2,1.0,E2,,"Zone_3,Zone_5",True,False
EX_02249,"Plyometrics, Strength/Power, Jump, Vertical",Jump,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02250,Squat Jump - Non-Countermovement to Stabilize,Squat,Squat-Bilateral,B,,,Band_1,0-2,1.0,E2,,"Zone_3,Zone_5",True,False
EX_02251,Squat to Press & Chase (Medicine Ball),Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02252,Squat to Press - 1 Arm Cable,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02253,Squat to Press - 1 Arm Cable (Vibration),Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02254,Squat to Press - 1 Arm Kettlebell,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02255,Squat to Press - 2 Arm Kettlebell,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02256,Squat to Press - Alternating Dumbbell,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02257,Squat to Press - Dumbbell,Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02258,Squat to Press - Dumbbell (Vibration),Squat,Squat-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02259,Squat to Press - Landmine,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02260,Squat to Press - Medicine Ball,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02261,Stability Chop - 1 Leg Cable (Bar - Vibration),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02262,Stability Chop - 1 Leg Cable (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02263,Stability Chop - 1 Leg Tubing (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02264,Stability Chop - Half Kneeling Cable (Bar - Vibration),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02265,Stability Chop - Half Kneeling Cable (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02266,Stability Chop - Half Kneeling Cable (Rope),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02267,Stability Chop - Half Kneeling Tubing (Rope),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02268,Stability Chop - Half Kneeling w/ Plantar Flexion Tubing (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02269,Stability Chop - High Split Cable (Bar - Vibration),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02270,Stability Chop - High Split Cable (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02271,Stability Chop - High Split Tubing (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02272,Stability Chop - Kneeling Cable (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02273,Stability Chop - Kneeling Tubing (Rope),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02274,Stability Chop - Kneeling w/ Plantar Flexion Tubing (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02275,Stability Chop - Low Split Cable (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02276,Stability Chop - Low Split Cable (Rope),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02277,Stability Chop - Low Split Tubing (Rope),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02278,Stability Chop - Standing 1 Arm Theraband,Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02279,Stability Chop - Standing Cable (Bar - Vibration),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02280,Stability Chop - Standing Cable (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02281,Stability Chop - Tall Kneeling Cable (Bar - Vibration),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02282,Stability Chop - Tall Kneeling Cable (Bar),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02283,Stability Chop - Tall Kneeling Tubing (Rope),Hop,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02284,Stability Lift - 1 Leg Cable (Bar - Vibration),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02285,Stability Lift - 1 Leg Cable (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02286,Stability Lift - Half Kneeling Cable (Bar - Vibration),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02287,Stability Lift - Half Kneeling Cable (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02288,Stability Lift - Half Kneeling Cable (Rope),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02289,Stability Lift - Half Kneeling w/ Plantar Flexion Tubing,Other,Foot-Ankle-Work,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02290,Stability Lift - Half Kneeling Wide Base w/ Plantar Flexion Tubing,Other,Foot-Ankle-Work,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02291,Stability Lift - High Split Cable (Bar - Vibration),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02292,Stability Lift - High Split Cable (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02293,Stability Lift - High Split Tubing (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02294,Stability Lift - Kneeling Cable (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02295,Stability Lift - Kneeling w/ Plantar Flexion Tubing,Other,Foot-Ankle-Work,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02296,Stability Lift - Low Split Cable (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02297,Stability Lift - Low Split Cable (Rope),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02298,Stability Lift - Low Split Tubing (Rope),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02299,Stability Lift - Standing 1 Arm Theraband,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02300,Stability Lift - Standing Cable (Bar - Vibration),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02301,Stability Lift - Standing Cable (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02302,Stability Lift - Tall Kneeling Cable (Bar - Vibration),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02303,Stability Lift - Tall Kneeling Cable (Bar),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02304,Stability Lift and Chop - Half Kneeling (Barbell),Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02305,Stability Lift and Chop - High Split Barbell,Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02306,Stability Lift and Chop - Standing Barbell,Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02307,Stability Lift and Chop - Tall Kneeling Barbell,Hop,Plyometric-Landing,D,R2P1,,Band_4,4-4,1.0,E2,,Zone_3,True,False
EX_02308,Stability Press - Kneeling Cable (Bar),Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02309,Stability Press - Standing Cable (Bar),Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02310,Stability Pull - Kneeling Cable (Bar),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02311,Stability Pull - Standing Cable (Bar),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02312,Stability Push-Pull - Standing Cable,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02313,Stability Push-Pull - Standing Cable (Vibration),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02314,Stability Push-Pull - Standing Tubing,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02315,Standing Cable Core Rotation,Joint_Mobility,Joint-Rotation,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02316,Standing Dual Arnold Press,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02317,Standing Dumbbell Overhead Tricep Extension,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02318,Standing FRC,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02319,Standing Hip Flexion Mobility,Mobility,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02320,Standing Hip Flexion Mobility (Vibration),Mobility,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02321,Standing Hip Rotation,Joint_Mobility,Joint-Rotation,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02322,Standing Machine Calf Raise,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02323,Standing March - with Cable Straight Arm Pull Downs (Vibration),Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02324,Standing March - with Static Straight Arm Cable Pull,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02325,Standing March - with Static Straight Arm Cable Pull (Vibration),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02326,Standing Triple Jump,Jump,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_02327,Standing Turns 1KB Overhead,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02328,Standing Turns with 1 KB Racked,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02329,Standing Turns with 2 KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02330,Step Over Run - 1 Leg Shin,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02331,Step Over Run - Ankle,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02332,Step Over Run - Ankle ( Arms Overhead),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02333,Step Over Run - Ankle (MB Overhead),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02334,Step Over Run - Knee,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02335,Step Over Run - Knee (Arms Overhead),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02336,Step Over Run - Knee (MB Overhead),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02337,Step Over Run - Shin,Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02338,Step Over Run - Shin (Arms Overhead),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02339,Step Over Run - Shins (MB Overhead),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_02340,Step Up,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02341,Step Up - 1 Leg Balance (Box),Balance,Balance-Proprioception,A,,,Band_1,0-2,,E0,,Zone_8,False,False
EX_02342,Step Up - Alternating,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02343,Step Up - Alternating Dumbbell,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02344,Step Up - Back Barbell,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02345,Step Up - Crossover (DB),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02346,Step Up - Crossover DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02347,Step Up - Crossover Kettlebell Rack,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02348,Step Up - Dumbbell,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02349,Step Up - Dumbbell (Vibration),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02350,Step Up - Lateral DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02351,Step Up Double Arm Down with Two DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02352,Step Up Double Arm Down with Two KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02353,Step Up Double Arm Overhead with Two DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02354,Step Up Double Arm Overhead with Two KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02355,Step Up Double Arm Up with Two DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02356,Step Up Double Arm Up with Two KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02357,Step Up Goblet with One KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02358,Step Up Single Arm Down with One DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02359,Step up Single Arm Down with One KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02360,Step Up Single Arm Overhead with One DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02361,Step Up Single Arm Overhead with One KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02362,Step Up Single Arm Up with One DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02363,Step Up Single Arm Up with One KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02364,Step Up to Bicep Curl - same side,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02365,Step Ups - Alternating Dumbbell,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02366,Step-up Valgus Correction with FMT,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02367,Stick Work - Adductor Release,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02368,Stick Work - Calf Release,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02369,Stick Work - Hamstring Release,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02370,Stick Work - Peroneal Release,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02371,Stick Work - Tibialis Anterior Release,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02372,Stir the Pot - Stability Ball,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02373,Straight Arm Band Pulldown,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02374,Straight Bar Jerk Split Stance,Other,Other,A,,,Band_1,0-2,,E1,,Zone_2,False,False
EX_02375,Straight Bar Military Press,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02376,Straight Bar Sumo Deadlift,Deadlift,Hinge-Bilateral,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02377,Straight Leg Ab/Adduction,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02378,Straight Leg Bridge,Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02379,Straight Leg Bridge (Foam Roll - Reps),Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02380,Straight Leg Bridge (Foam Roll - Time),Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02381,Straight Leg Bridge (Stability Ball - Reps),Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02382,Straight Leg Bridge (Stability Ball - Time),Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02383,Straight Leg Bridge - 1 Leg (Stability Ball - Time),Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02384,Straight Leg Bridge with FMT,Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02385,Straight Leg Fallouts,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02386,Straight Leg Hamstring Stretch (Rope),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02387,Straight Leg Lowering - Supine Alternating,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02388,Straight Leg Lowering - Supine Alternating with Cable Core Activation,Other,Other,A,,,Band_1,0-2,,E0,,Zone_8,False,False
EX_02389,Straight Leg Lowering - w/ Core Assist (Tubing),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02390,Straight Leg Lowering - with Support,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02391,Straight Leg Raise - Tubing Assist/Resis,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02392,Straight Leg Raise - w/ Armbar KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02393,Straight Leg Raise - w/ Core Assist (Tubing),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02394,Straight Leg Raises - Supine Alternating,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02395,Straight Leg Shuffle,Walk,Locomotion-Movement,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02396,Straight Single Leg Bridge - with Leg Lock (Foam Roll),Bridge,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02397,Straight-Bar Banded Bench Press,Press,Push-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02398,Straight-Bar Box Squat,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02399,Straight-Bar Floor Press,Press,Push-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02400,Strap Assisted Straight Leg Stretch with Ankle Circles,Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02401,Strap Assisted Straight-Leg Stretch,Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02402,Stride Stretch - 90/90,Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02403,Stride Stretch - w/ Hip Extension (Foot on Slide),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02404,Stride Stretch - w/ Hip Extension Floss Band,Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02405,Stride Stretch - with Hip Extension,Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02406,Stride Stretch - with Hip External Rotation (Bench),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02407,Stride Stretch - with Hip External Rotation and Rotation (Bench),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02408,Stride Stretch - with Hip Flexion (Bench),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02409,Stride Stretch - with Hip Flexion and Rotation (Bench),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02410,Stride with Hip External Rotation,Joint_Mobility,Joint-Rotation,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02411,Stride With Torso Rotation,Joint_Mobility,Joint-Rotation,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_02412,STS Bar - Lateral Quadriceps,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_02413,Suitcase Deadlift Double Leg Double Arm with Two DB,Deadlift,Hinge-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02414,Suitcase Deadlift Double Leg Double Arm with Two KB,Deadlift,Hinge-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02415,Suitcase Deadlift Double Leg Double Arm with Two KB and no Assistance,Deadlift,Hinge-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02416,Suitcase Deadlift Double Leg Single Arm with One DB,Deadlift,Hinge-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02417,Suitcase Deadlift Double Leg Single Arm with One KB,Deadlift,Hinge-Bilateral,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_02418,Suitcase Squat,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E0,,Zone_6,False,False
EX_02419,Suitcase Swing - 2 KB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
